Project ID,Project Name,Project URL,Summary,Project Start,Start Year,Last Updated,Last Updated Year,Update Recency,Start Decade,Modality,Project Home Country/Territory,Location,City,State/Region,Country,Latitude,Longitude,Coordinate Stack Size,Shared Coordinate,Named Contributor Band,Project Type Count,Topic Count,Era Count,Organization Type Count,Contributor Type Count,Leadership Tag Count,Funding Type Count,BIPOC Run,Women Run,Leadership Data Available,Temporal Data Status,Location Detail Status,Project Types,Topics,Eras Studied,Organization Types,Contributor Roles,Leadership Classifications,Funding Resources
bdph_0043,Archive Liberia,https://archiveliberia.com,"Archive Liberia is an invitation and site for recovering, holding and organizing the collective memory of Liberia.",2020,2020,2023,2023,Updated 2023-2024,2020s,Digital,Liberia,Liberia,Liberia,N/A,Liberia,6.428055,-9.429499000000002,1,No,Unspecified,5,5,1,1,1,1,1,No,No,Yes,Complete,Location detail present,Digital Collections/Databases/Archives; Educational Resources; Events/Programming; Local History & Local Places; Oral Histories,African Diaspora/Migration; African History; Black People - Race Identity; Colonialism & Post-Colonialism/Decolonization; Transatlantic Slave Trade/Slavery,20th Century,Independent Scholar/Individual Research,Community Members,Not Minority Run,In-Kind Support
bdph_0044,Archiving the Black Web,https://archivingtheblackweb.org/,Team of Black archivists working to close the gap of web-archiving ability,2020,2020,44993,2023,Updated 2023-2024,2020s,Digital,United States,"African-American Research Library and Cultural Center, 2650 Sistrunk Blvd, Fort Lauderdale, FL 33311",N/A,FL,USA,26.128388,-80.1775981,1,No,6-10,1,1,2,1,3,1,3,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives,Black People and Technology,20th Century; 21st Century,Community Group,Community Members; Faculty; Library Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local)
bdph_0045,Ardhi Initiative,https://ardhi.unl.edu/,Visualization of African land acquisitions and digitization of land treaties,Unspecified,,2022,2022,Updated 2020-2022,Unknown,Digital,United States,"319 Love Library P.O. Box 884100 Lincoln NE, 68588",319 Love Library P.O. Box 884100 Lincoln,NE,USA,40.8180949,-96.7025779,1,No,6-10,2,2,2,1,3,1,1,No,No,No,Start missing/unparsed,Location detail present,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives,African History; Colonialism & Post-Colonialism/Decolonization,19th Century; 20th Century,PWI (Graduate),Digital/Design Professionals; Faculty; Library Professionals,Data Not Available,Institutional Operating Budget (Internal)
bdph_0046,Atlanta Studies,https://atlantastudies.org/,"Atlanta Studies is an open access, multimedia web-based journal published by the Emory Center for Digital Scholarship on behalf of the Atlanta Studies Network.",2013,2013,10 April 2023,2023,Updated 2023-2024,2010s,Digital,United States,"Emory Center for Digital Scholarship Robert W. Woodruff Library, 3rd Floor, 540 Asbury Circle Atlanta, Georgia 30322",540 ASBURY CIRCLE ATLANTA,GA,USA,33.79044020000001,-84.3228237,2,Yes,51+,8,24,3,3,7,1,5,No,No,Yes,Complete,Location detail present,Data Mining/Mapping/Visualization; Digital Publishing & Digital Editions; Educational Resources; Events/Programming; Exhibits & Digital Storytelling; Local History & Local Places; Oral Histories; Resource Hub,Abolitionists/Emancipation/Reconstruction; Black Activism/Advocacy; Black Communities/Urban Renewal; Black Education/Black Students; Black Film; Black Literature; Black Lives Matter Movement; Black Men/Masculinity; Black Music; Black People - Race Identity; Black Religions; Black Studies; Black Visual and Performance Art; Black Women/Feminism; Civil Rights Movement/Black Power; Digital Humanities; Historical Figure; Historical Landmarks/Monuments; LBGTQIA+/Queer Studies; Lynching/Race Riots/Police Brutality; Newspapers/Periodicals/Black Press; Politics and Government; Race Relations/Racial Inequality/Racism; Segregation,19th Century; 20th Century; 21st Century,Community Group; Inter-Institution Partnership; University Library,Community Members; Digital/Design Professionals; Faculty; Fellows and/or Postdocs; Graduate Students; Library Professionals; Museum Professionals,Not Minority Run,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local); In-Kind Support
bdph_0047,Atlantic Black Box,https://atlanticblackbox.com/,Empowering communities throughout New England to research & begin reckoning with the region's role in the slave trade and the global economy of enslavement,2019,2019,45039,2023,Updated 2023-2024,2010s,Mixed,United States,"P.O. Bo 8771, Portland, ME 04101",N/A,ME,USA,43.6629964,-70.2568775,1,No,11-25,9,8,3,3,4,2,1,No,Yes,Yes,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Digital Publishing & Digital Editions; Educational Resources; Events/Programming; Exhibits & Digital Storytelling; Local History & Local Places; Oral Histories; Resource Hub,Abolitionists/Emancipation/Reconstruction; African Diaspora/Migration; Black Activism/Advocacy; Black Education/Black Students; Digital Humanities; Historical Landmarks/Monuments; Transatlantic Slave Trade/Slavery; U.S. History,17th Century; 18th Century; 19th Century,Community Group; Independent Scholar/Individual Research; Other/Unknown,Community Members; Faculty; K-12 Educators; Museum Professionals,Community Run; Women Run,Small Donations
bdph_0048,Baldwin’s Paris,https://baldwinsparis.com/,Map of all of the Parisian locations references in a set of James Baldwin's books,42526,2016,Unspecified,,Unknown / unparsed,2010s,Digital,United States,"Virginia Tech, Virginia",Virginia Tech,N/A,N/A,37.22838429999999,-80.42341669999999,3,Yes,1-5,2,3,1,2,1,1,1,No,No,No,Update missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization; Local History & Local Places,Black Literature; Black Men/Masculinity; Historical Figure,20th Century,Independent Scholar/Individual Research; Other/Unknown,Other/Unknown,Data Not Available,In-Kind Support
bdph_0049,Baltimore '68: Riots and Rebirth,http://archives.ubalt.edu/bsr/,Archive of materials related to the events that occurred in Baltimore in the two weeks following the assassination of MLK,2007,2007,Unspecified,,Unknown / unparsed,2000s,Digital,United States,"1415 Maryland Avenue, Baltimore, MD 21201",N/A,MD,USA,39.3062526,-76.61726279999999,1,No,11-25,3,3,2,2,1,1,2,No,No,No,Update missing/unparsed,Needs location detail review,Data Mining/Mapping/Visualization; Digital Collections/Databases/Archives; Local History & Local Places,Civil Rights Movement/Black Power; Lynching/Race Riots/Police Brutality; Race Relations/Racial Inequality/Racism,20th Century; 21st Century,PWI (Graduate); University Library,Library Professionals,Data Not Available,In-Kind Support; Institutional Operating Budget (Internal)
bdph_0050,Baltimore’s Civil Rights Heritage,https://baltimoreheritage.github.io/civil-rights-heritage/,"History of the physical landmarks in the Baltimore Civil Rights Movement, archive of names, educational resources",2014,2014,2019,2019,Last update before 2020,2010s,Digital,United States,Baltimore,Baltimore,N/A,N/A,39.2905023,-76.6104072,7,Yes,Unspecified,3,2,2,2,1,1,3,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Educational Resources; Local History & Local Places,Civil Rights Movement/Black Power; Historical Landmarks/Monuments,19th Century; 20th Century,Community Group; Historical Society,Community Members,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local)
bdph_0051,Behind the Veil: Documenting African American Life in the Jim Crow South,https://repository.duke.edu/dc/behindtheveil,Collection of oral histories aimed to preserve the history of what it was like to live in legal segregation in the south,1990,1990,Unspecified,,Unknown / unparsed,1990s,Digital,United States,"411 Chapel Drive Durham, NC 27708",N/A,NC,USA,36.0029782,-78.9383263,2,Yes,6-10,3,1,2,1,1,1,1,No,No,No,Update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources; Oral Histories,Segregation,19th Century; 20th Century,University Library,Library Professionals,Data Not Available,Grants/Awards (Institutional/Internal)
bdph_0052,The Berkeley Revolution,revolution.berkeley.edu,A digital archive of the East Bay's transformation in the late-1960s and 1970s,2017,2017,2020,2020,Updated 2020-2022,2010s,Digital,United States,"332 Wheeler, UC Berkeley, 94720 (office of faculty sponsor)",N/A,N/A,USA,37.8712141,-122.255463,2,Yes,11-25,3,18,1,2,2,1,1,No,No,Yes,Complete,Needs location detail review,Digital Collections/Databases/Archives; Exhibits & Digital Storytelling; Oral Histories,Black Activism/Advocacy; Black Communities/Urban Renewal; Black Education/Black Students; Black Film; Black Literature; Black Men/Masculinity; Black Music; Black People - Race Identity; Black Studies; Black Visual and Performance Art; Black Women/Feminism; Civil Rights Movement/Black Power; Historical Landmarks/Monuments; Lynching/Race Riots/Police Brutality; Newspapers/Periodicals/Black Press; Politics and Government; Race Relations/Racial Inequality/Racism; U.S. History,20th Century,PWI (Graduate); PWI (Undergraduate),Faculty; Undergraduate Students,Not Minority Run,Grants/Awards (Institutional/Internal)
bdph_0053,Big City Map,https://www.bigcitymap.com/,"Project exploring the intersections between GIS mapping and fictional world building, through the lens of a series of Black comics",42964,2017,Unspecified,,Unknown / unparsed,2010s,Digital,United States,"Robert W. Woodruff Library, 3rd Floor, 540 Asbury Circle Atlanta, Georgia 30322",540 ASBURY CIRCLE ATLANTA,GA,USA,33.79044020000001,-84.3228237,2,Yes,6-10,1,1,1,3,2,1,2,No,No,No,Update missing/unparsed,Location detail present,Data Mining/Mapping/Visualization,Black Literature,21st Century,Other/Unknown; PWI (Graduate); University Library,Community Members; Faculty,Data Not Available,Grants/Awards (Professional Organizations); In-Kind Support
bdph_0054,Black Abolitionist Archive,https://libraries.udmercy.edu/archives/special-collections/index.php?collectionSet=all&collectionCode=baa,"The Black Abolitionist Digital Archive is a collection of over 800 speeches by antebellum blacks and approximately 1,000 editorials from the early 19th century.",2000,2000,Unspecified,,Unknown / unparsed,2000s,Digital,United States,"4001 W. McNichols Road, Detroit, MI 48221",N/A,MI,USA,42.4141852,-83.13997239999999,1,No,Unspecified,2,6,1,2,5,1,3,No,No,Yes,Update missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources,Abolitionists/Emancipation/Reconstruction; Black Soldiers/American Civil War; Historical Figure; Newspapers/Periodicals/Black Press; Politics and Government; Transatlantic Slave Trade/Slavery,19th Century,PWI (Graduate); University Library,Community Members; Faculty; Graduate Students; Library Professionals; Undergraduate Students,Not Minority Run,Grants/Awards (Professional Organizations); Grants/Awards (Public: State or Local); Institutional Operating Budget (Internal)
bdph_0055,Black and Irish,https://www.blackandirish.com/,"Resource for bringing together Black Irish people through media, storytelling, and resource creation",44778,2022,17 April 2023,2023,Updated 2023-2024,2020s,Mixed,Ireland,"Dublin City, Ireland",Dublin City,N/A,Ireland,53.3498053,-6.2603097,1,No,11-25,5,3,1,1,1,1,1,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Educational Resources; Local History & Local Places; Other/Unknown; Resource Hub,Black Communities/Urban Renewal; Black People - Race Identity; Politics and Government,21st Century,Community Group,Community Members,Data Not Available,In-Kind Support
bdph_0056,Black Archives,https://www.blackarchives.co/,Multimedia platform for detailing the Black experience,2015,2015,2023,2023,Updated 2023-2024,2010s,Digital,United States,metro Atlanta,metro Atlanta,N/A,N/A,33.8498184,-84.4382721,1,No,1-5,2,1,2,1,2,1,2,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Exhibits & Digital Storytelling,Black People - Race Identity,20th Century; 21st Century,Community Group,Community Members; Other/Unknown,Data Not Available,In-Kind Support; Merchandise/Sales
bdph_0057,Black Archives of Mid-America,http://blackarchives.org/,Collect and promote access to materials about the Mid-American (specifically Kansas City) Black experience,Unspecified,,45023,2023,Updated 2023-2024,Unknown,Mixed,United States,"Horace M. Peterson III Building, 1722 E. 17th Terrace, Kansas City, MO 64108",N/A,MO,USA,39.0922944,-94.56125379999999,1,No,11-25,2,3,2,2,2,1,5,No,No,No,Start missing/unparsed,Needs location detail review,Digital Collections/Databases/Archives; Exhibits & Digital Storytelling,Black Communities/Urban Renewal; Black People - Race Identity; U.S. History,19th Century; 20th Century,Community Group; Historical Society,Library Professionals; Museum Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local); Merchandise/Sales; Small Donations
bdph_0058,Black Atlantic,https://www.liverpool.ac.uk/black-atlantic/,Interactive resource for scholarly discussions in multiple modalities about the dispersal of Black culture across the Atlantic,40207,2010,Unspecified,,Unknown / unparsed,2010s,Digital,United Kingdom,"University of Liverpool, Foundation Building, Brownlow Hill, Liverpool, L69 7ZX",University of Liverpool,N/A,United Kingdom,53.40578199999999,-2.967047,1,No,Unspecified,3,2,6,1,4,1,2,No,No,No,Update missing/unparsed,Location detail present,Digital Collections/Databases/Archives; Educational Resources; Resource Hub,African Diaspora/Migration; Transatlantic Slave Trade/Slavery,16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century,PWI (Graduate),Faculty; Fellows and/or Postdocs; Graduate Students; Undergraduate Students,Data Not Available,Grants/Awards (Institutional/Internal); In-Kind Support
bdph_0059,Black Beauty Archive,BlackBeautyArchive.com,Archiving & Preserving The History Of Black Beauty Culture,Juneteenth 2020,2020,45413,2024,Updated 2023-2024,2020s,Mixed,United States,"NYC Offsite Storage, Collections Accessible Digitally (Online Database Launching Fall 2024)",NYC Offsite Storage,N/A,N/A,40.7127753,-74.0059728,12,Yes,1-5,4,6,2,2,4,3,3,Yes,Yes,Yes,Complete,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources; Exhibits & Digital Storytelling; Oral Histories,African Diaspora/Migration; African History; Black People - Race Identity; Black Women/Feminism; Digital Humanities; LBGTQIA+/Queer Studies,20th Century; 21st Century,Historical Society; Other/Unknown,Community Members; Faculty; Library Professionals; Museum Professionals,BIPOC Run; LGBTQ+ Run; Women Run,Grants/Awards (Private: Corporate/Individual Sponsors); Grants/Awards (Private: Foundations/Charities); Paywall/Access fees
